Var1	Var2
3.95703125	30.7692307692313
3.9609375	42.490842490843
3.96484375	27.8388278388283
3.96875	19.0476190476196
3.97265625	27.8388278388283
3.9765625	42.490842490843
3.98046875	21.9780219780225
3.984375	27.8388278388283
3.98828125	30.7692307692313
3.9921875	24.9084249084254
3.99609375	13.1868131868137
4	19.0476190476196
4.00390625	36.6300366300371
4.0078125	24.9084249084254
4.01171875	42.490842490843
4.015625	42.490842490843
4.01953125	42.490842490843
4.0234375	60.0732600732606
4.02734375	77.6556776556782
4.03125	77.6556776556782
4.03515625	95.2380952380957
4.0390625	74.7252747252752
4.04296875	71.7948717948723
4.046875	80.5860805860811
4.05078125	92.3076923076928
4.0546875	74.7252747252752
4.05859375	71.7948717948723
4.0625	71.7948717948723
4.06640625	48.3516483516489
4.0703125	-1.46520146520096
4.07421875	-33.6996336996332
4.078125	-30.7692307692303
4.08203125	4.3956043956049
4.0859375	10.2564102564108
4.08984375	36.6300366300371
4.09375	36.6300366300371
4.09765625	60.0732600732606
4.1015625	27.8388278388283
4.10546875	-1.46520146520096
4.109375	7.32600732600783
4.11328125	33.6996336996342
4.1171875	30.7692307692313
4.12109375	10.2564102564108
4.125	21.9780219780225
4.12890625	45.4212454212459
4.1328125	63.0036630036635
4.13671875	124.542124542125
4.140625	186.080586080587
4.14453125	285.714285714286
4.1484375	306.227106227107
4.15234375	256.410256410257
4.15625	168.498168498169
4.16015625	-13.1868131868127
4.1640625	-165.567765567765
4.16796875	-323.809523809523
4.171875	-338.461538461538
4.17578125	-273.992673992674
4.1796875	-221.245421245421
4.18359375	-118.681318681318
4.1875	-109.890109890109
4.19140625	-42.490842490842
4.1953125	-10.2564102564098
4.19921875	-7.32600732600682
4.203125	24.9084249084254
4.20703125	7.32600732600783
4.2109375	4.3956043956049
4.21484375	-1.46520146520096
4.21875	-7.32600732600682
4.22265625	-13.1868131868127
4.2265625	7.32600732600783
4.23046875	30.7692307692313
4.234375	16.1172161172166
4.23828125	-1.46520146520096
4.2421875	16.1172161172166
4.24609375	27.8388278388283
4.25	-1.46520146520096
4.25390625	-1.46520146520096
4.2578125	-7.32600732600682
4.26171875	-7.32600732600682
4.265625	1.46520146520197
4.26953125	4.3956043956049
4.2734375	21.9780219780225
4.27734375	39.5604395604401
4.28125	42.490842490843
4.28515625	57.1428571428576
4.2890625	24.9084249084254
4.29296875	27.8388278388283
4.296875	10.2564102564108
4.30078125	10.2564102564108
4.3046875	10.2564102564108
4.30859375	45.4212454212459
4.3125	42.490842490843
4.31640625	57.1428571428576
4.3203125	48.3516483516489
4.32421875	51.2820512820518
4.328125	57.1428571428576
4.33203125	63.0036630036635
4.3359375	77.6556776556782
4.33984375	74.7252747252752
4.34375	74.7252747252752
4.34765625	101.098901098902
4.3515625	124.542124542125
4.35546875	133.333333333334
4.359375	168.498168498169
4.36328125	186.080586080587
4.3671875	203.663003663004
4.37109375	200.732600732601
4.375	194.871794871795
4.37890625	174.358974358975
4.3828125	180.219780219781
4.38671875	156.776556776557
4.390625	147.985347985348
4.39453125	177.289377289378
4.3984375	194.871794871795
4.40234375	171.428571428572
4.40625	174.358974358975
4.41015625	168.498168498169
4.4140625	150.915750915751
4.41796875	136.263736263737
4.421875	133.333333333334
4.42578125	112.820512820513
4.4296875	115.750915750916
4.43359375	92.3076923076928
4.4375	57.1428571428576
4.44140625	33.6996336996342
4.4453125	16.1172161172166
4.44921875	-7.32600732600682
4.453125	4.3956043956049
4.45703125	-1.46520146520096
4.4609375	-33.6996336996332
4.46484375	-54.2124542124537
4.46875	-54.2124542124537
4.47265625	-13.1868131868127
4.4765625	-13.1868131868127
4.48046875	13.1868131868137
4.484375	30.7692307692313
4.48828125	16.1172161172166
4.4921875	-10.2564102564098
4.49609375	-21.9780219780215
4.5	-7.32600732600682
4.50390625	-24.9084249084244
4.5078125	-13.1868131868127
4.51171875	-24.9084249084244
4.515625	-19.0476190476185
4.51953125	1.46520146520197
4.5234375	10.2564102564108
4.52734375	-10.2564102564098
4.53125	-27.8388278388273
4.53515625	-19.0476190476185
4.5390625	-4.39560439560389
4.54296875	-7.32600732600682
4.546875	27.8388278388283
4.55078125	36.6300366300371
4.5546875	42.490842490843
4.55859375	13.1868131868137
4.5625	-13.1868131868127
4.56640625	-10.2564102564098
4.5703125	-4.39560439560389
4.57421875	7.32600732600783
4.578125	16.1172161172166
4.58203125	13.1868131868137
4.5859375	33.6996336996342
4.58984375	-7.32600732600682
4.59375	-16.1172161172156
4.59765625	-7.32600732600682
4.6015625	-7.32600732600682
4.60546875	-7.32600732600682
4.609375	-21.9780219780215
4.61328125	-13.1868131868127
4.6171875	-4.39560439560389
4.62109375	-19.0476190476185
4.625	-10.2564102564098
4.62890625	-19.0476190476185
4.6328125	-10.2564102564098
4.63671875	-30.7692307692303
4.640625	-45.4212454212449
4.64453125	-36.6300366300361
4.6484375	-7.32600732600682
4.65234375	-7.32600732600682
4.65625	4.3956043956049
4.66015625	27.8388278388283
4.6640625	-1.46520146520096
4.66796875	-4.39560439560389
4.671875	-1.46520146520096
4.67578125	-4.39560439560389
4.6796875	-13.1868131868127
4.68359375	-19.0476190476185
4.6875	-4.39560439560389
4.69140625	-24.9084249084244
4.6953125	-7.32600732600682
4.69921875	-10.2564102564098
4.703125	-7.32600732600682
4.70703125	7.32600732600783
4.7109375	4.3956043956049
4.71484375	-19.0476190476185
4.71875	-42.490842490842
4.72265625	-33.6996336996332
4.7265625	-7.32600732600682
4.73046875	-19.0476190476185
4.734375	-19.0476190476185
4.73828125	19.0476190476196
4.7421875	4.3956043956049
4.74609375	-10.2564102564098
4.75	-19.0476190476185
4.75390625	1.46520146520197
4.7578125	-1.46520146520096
4.76171875	-4.39560439560389
4.765625	-4.39560439560389
4.76953125	-1.46520146520096
4.7734375	-7.32600732600682
4.77734375	-7.32600732600682
4.78125	1.46520146520197
4.78515625	-13.1868131868127
4.7890625	-19.0476190476185
4.79296875	-24.9084249084244
4.796875	-21.9780219780215
4.80078125	-10.2564102564098
4.8046875	-33.6996336996332
4.80859375	-39.5604395604391
4.8125	-33.6996336996332
4.81640625	-24.9084249084244
4.8203125	-19.0476190476185
4.82421875	-10.2564102564098
4.828125	21.9780219780225
4.83203125	30.7692307692313
4.8359375	19.0476190476196
4.83984375	16.1172161172166
4.84375	-1.46520146520096
4.84765625	-16.1172161172156
4.8515625	-13.1868131868127
4.85546875	-7.32600732600682
4.859375	1.46520146520197
4.86328125	-13.1868131868127
4.8671875	4.3956043956049
4.87109375	-21.9780219780215
4.875	-36.6300366300361
4.87890625	-48.3516483516478
4.8828125	-4.39560439560389
4.88671875	1.46520146520197
4.890625	19.0476190476196
4.89453125	54.2124542124547
4.8984375	71.7948717948723
4.90234375	65.9340659340664
4.90625	68.8644688644694
4.91015625	30.7692307692313
4.9140625	16.1172161172166
4.91796875	13.1868131868137
4.921875	27.8388278388283
4.92578125	16.1172161172166
4.9296875	21.9780219780225
4.93359375	30.7692307692313
4.9375	21.9780219780225
4.94140625	7.32600732600783
4.9453125	-1.46520146520096
4.94921875	-16.1172161172156
4.953125	-24.9084249084244
4.95703125	-27.8388278388273
4.9609375	-36.6300366300361
4.96484375	-36.6300366300361
4.96875	-7.32600732600682
4.97265625	-4.39560439560389
4.9765625	-10.2564102564098
4.98046875	-13.1868131868127
4.984375	-4.39560439560389
4.98828125	-19.0476190476185
4.9921875	-33.6996336996332
4.99609375	-36.6300366300361
5	-4.39560439560389
5.00390625	39.5604395604401
5.0078125	80.5860805860811
5.01171875	136.263736263737
5.015625	235.897435897436
5.01953125	241.758241758242
5.0234375	224.175824175825
5.02734375	180.219780219781
5.03125	54.2124542124547
5.03515625	-54.2124542124537
5.0390625	-244.688644688644
5.04296875	-250.54945054945
5.046875	-238.827838827838
5.05078125	-197.802197802197
5.0546875	-145.054945054945
5.05859375	-95.2380952380947
5.0625	-60.0732600732596
5.06640625	-54.2124542124537
5.0703125	-48.3516483516478
5.07421875	-48.3516483516478
5.078125	-19.0476190476185
5.08203125	-10.2564102564098
5.0859375	-36.6300366300361
5.08984375	-24.9084249084244
5.09375	-7.32600732600682
5.09765625	1.46520146520197
5.1015625	-7.32600732600682
5.10546875	-19.0476190476185
5.109375	-7.32600732600682
5.11328125	-7.32600732600682
5.1171875	-16.1172161172156
5.12109375	-19.0476190476185
5.125	-16.1172161172156
5.12890625	-4.39560439560389
5.1328125	-10.2564102564098
5.13671875	-13.1868131868127
5.140625	1.46520146520197
5.14453125	-4.39560439560389
5.1484375	10.2564102564108
5.15234375	1.46520146520197
5.15625	4.3956043956049
5.16015625	-7.32600732600682
5.1640625	-24.9084249084244
5.16796875	-27.8388278388273
5.171875	-16.1172161172156
5.17578125	1.46520146520197
5.1796875	27.8388278388283
5.18359375	19.0476190476196
5.1875	30.7692307692313
5.19140625	36.6300366300371
5.1953125	65.9340659340664
5.19921875	57.1428571428576
5.203125	95.2380952380957
5.20703125	92.3076923076928
5.2109375	86.446886446887
5.21484375	80.5860805860811
5.21875	92.3076923076928
5.22265625	101.098901098902
5.2265625	112.820512820513
5.23046875	112.820512820513
5.234375	133.333333333334
5.23828125	147.985347985348
5.2421875	177.289377289378
5.24609375	191.941391941392
5.25	206.593406593407
5.25390625	215.384615384616
5.2578125	203.663003663004
5.26171875	212.454212454213
5.265625	209.52380952381
5.26953125	194.871794871795
5.2734375	200.732600732601
5.27734375	171.428571428572
5.28125	139.19413919414
5.28515625	101.098901098902
5.2890625	101.098901098902
5.29296875	71.7948717948723
5.296875	104.029304029305
5.30078125	98.1684981684987
5.3046875	127.472527472528
5.30859375	115.750915750916
5.3125	98.1684981684987
5.31640625	65.9340659340664
5.3203125	65.9340659340664
5.32421875	51.2820512820518
5.328125	42.490842490843
5.33203125	30.7692307692313
5.3359375	27.8388278388283
5.33984375	-7.32600732600682
5.34375	1.46520146520197
5.34765625	-4.39560439560389
5.3515625	1.46520146520197
5.35546875	-21.9780219780215
5.359375	-16.1172161172156
5.36328125	16.1172161172166
5.3671875	19.0476190476196
5.37109375	24.9084249084254
5.375	21.9780219780225
5.37890625	16.1172161172166
5.3828125	1.46520146520197
5.38671875	-24.9084249084244
5.390625	-1.46520146520096
5.39453125	7.32600732600783
5.3984375	7.32600732600783
5.40234375	7.32600732600783
5.40625	-16.1172161172156
5.41015625	-1.46520146520096
5.4140625	27.8388278388283
5.41796875	104.029304029305
5.421875	60.0732600732606
5.42578125	86.446886446887
5.4296875	60.0732600732606
5.43359375	27.8388278388283
5.4375	13.1868131868137
5.44140625	10.2564102564108
5.4453125	21.9780219780225
5.44921875	33.6996336996342
5.453125	-7.32600732600682
5.45703125	-45.4212454212449
5.4609375	-95.2380952380947
5.46484375	-95.2380952380947
5.46875	-27.8388278388273
5.47265625	68.8644688644694
5.4765625	101.098901098902
5.48046875	118.681318681319
5.484375	112.820512820513
5.48828125	92.3076923076928
5.4921875	51.2820512820518
5.49609375	21.9780219780225
5.5	33.6996336996342
5.50390625	57.1428571428576
5.5078125	19.0476190476196
5.51171875	4.3956043956049
5.515625	16.1172161172166
5.51953125	1.46520146520197
5.5234375	-7.32600732600682
5.52734375	-19.0476190476185
5.53125	-77.6556776556771
5.53515625	-33.6996336996332
5.5390625	39.5604395604401
5.54296875	54.2124542124547
5.546875	86.446886446887
5.55078125	121.611721611722
5.5546875	98.1684981684987
5.55859375	51.2820512820518
5.5625	27.8388278388283
5.56640625	19.0476190476196
5.5703125	36.6300366300371
5.57421875	36.6300366300371
5.578125	19.0476190476196
5.58203125	39.5604395604401
5.5859375	45.4212454212459
5.58984375	36.6300366300371
5.59375	-21.9780219780215
5.59765625	-36.6300366300361
5.6015625	-51.2820512820508
5.60546875	-95.2380952380947
5.609375	-60.0732600732596
5.61328125	10.2564102564108
5.6171875	86.446886446887
5.62109375	77.6556776556782
5.625	112.820512820513
5.62890625	89.3772893772899
5.6328125	68.8644688644694
5.63671875	27.8388278388283
5.640625	30.7692307692313
5.64453125	30.7692307692313
5.6484375	30.7692307692313
5.65234375	4.3956043956049
5.65625	4.3956043956049
5.66015625	1.46520146520197
5.6640625	10.2564102564108
5.66796875	24.9084249084254
5.671875	-4.39560439560389
5.67578125	-21.9780219780215
5.6796875	-13.1868131868127
5.68359375	16.1172161172166
5.6875	19.0476190476196
5.69140625	39.5604395604401
5.6953125	71.7948717948723
5.69921875	36.6300366300371
5.703125	36.6300366300371
5.70703125	24.9084249084254
5.7109375	7.32600732600783
5.71484375	24.9084249084254
5.71875	36.6300366300371
5.72265625	27.8388278388283
5.7265625	-1.46520146520096
5.73046875	-10.2564102564098
5.734375	-1.46520146520096
5.73828125	1.46520146520197
5.7421875	-45.4212454212449
5.74609375	-33.6996336996332
5.75	-24.9084249084244
5.75390625	-48.3516483516478
5.7578125	-57.1428571428566
5.76171875	-77.6556776556771
5.765625	-33.6996336996332
5.76953125	-21.9780219780215
5.7734375	-1.46520146520096
5.77734375	16.1172161172166
5.78125	42.490842490843
5.78515625	54.2124542124547
5.7890625	60.0732600732606
5.79296875	45.4212454212459
5.796875	48.3516483516489
5.80078125	21.9780219780225
5.8046875	16.1172161172166
5.80859375	-19.0476190476185
5.8125	-39.5604395604391
5.81640625	-45.4212454212449
5.8203125	-71.7948717948713
5.82421875	-115.750915750915
5.828125	-127.472527472527
5.83203125	-153.846153846153
5.8359375	-142.124542124542
5.83984375	-156.776556776556
5.84375	-142.124542124542
5.84765625	-112.820512820512
5.8515625	-112.820512820512
5.85546875	-112.820512820512
5.859375	-121.611721611721
5.86328125	-109.890109890109
5.8671875	-118.681318681318
5.87109375	-109.890109890109
5.875	-101.098901098901
5.87890625	-101.098901098901
5.8828125	-86.4468864468859
5.88671875	-57.1428571428566
5.890625	13.1868131868137
5.89453125	60.0732600732606
5.8984375	124.542124542125
5.90234375	206.593406593407
5.90625	209.52380952381
5.91015625	189.01098901099
5.9140625	109.89010989011
5.91796875	48.3516483516489
5.921875	-68.8644688644684
5.92578125	-221.245421245421
5.9296875	-215.384615384615
5.93359375	-180.21978021978
5.9375	-124.542124542124
5.94140625	-48.3516483516478
5.9453125	-7.32600732600682
5.94921875	24.9084249084254
5.953125	7.32600732600783
5.95703125	-13.1868131868127
5.9609375	-1.46520146520096
5.96484375	27.8388278388283
5.96875	21.9780219780225
5.97265625	21.9780219780225
5.9765625	10.2564102564108
5.98046875	10.2564102564108
5.984375	24.9084249084254
5.98828125	24.9084249084254
5.9921875	1.46520146520197
5.99609375	-7.32600732600682
6	-10.2564102564098
6.00390625	-7.32600732600682
6.0078125	10.2564102564108
6.01171875	10.2564102564108
6.015625	-1.46520146520096
6.01953125	-16.1172161172156
6.0234375	-13.1868131868127
6.02734375	4.3956043956049
6.03125	30.7692307692313
6.03515625	24.9084249084254
6.0390625	24.9084249084254
6.04296875	10.2564102564108
6.046875	-4.39560439560389
6.05078125	-16.1172161172156
6.0546875	-7.32600732600682
6.05859375	4.3956043956049
6.0625	1.46520146520197
6.06640625	-1.46520146520096
6.0703125	-7.32600732600682
6.07421875	4.3956043956049
6.078125	16.1172161172166
6.08203125	21.9780219780225
6.0859375	39.5604395604401
6.08984375	60.0732600732606
6.09375	71.7948717948723
6.09765625	95.2380952380957
6.1015625	101.098901098902
6.10546875	118.681318681319
6.109375	145.054945054946
6.11328125	174.358974358975
6.1171875	183.150183150184
6.12109375	150.915750915751
6.125	183.150183150184
6.12890625	209.52380952381
6.1328125	203.663003663004
6.13671875	221.245421245422
6.140625	256.410256410257
6.14453125	265.201465201466
6.1484375	241.758241758242
6.15234375	221.245421245422
6.15625	177.289377289378
6.16015625	200.732600732601
6.1640625	168.498168498169
6.16796875	145.054945054946
6.171875	162.637362637363
6.17578125	153.846153846154
6.1796875	127.472527472528
6.18359375	118.681318681319
6.1875	98.1684981684987
6.19140625	95.2380952380957
6.1953125	77.6556776556782
6.19921875	74.7252747252752
6.203125	45.4212454212459
6.20703125	45.4212454212459
6.2109375	30.7692307692313
6.21484375	45.4212454212459
6.21875	30.7692307692313
6.22265625	33.6996336996342
6.2265625	30.7692307692313
6.23046875	7.32600732600783
6.234375	16.1172161172166
6.23828125	19.0476190476196
6.2421875	10.2564102564108
6.24609375	7.32600732600783
6.25	10.2564102564108
6.25390625	-4.39560439560389
6.2578125	-4.39560439560389
6.26171875	-7.32600732600682
6.265625	-4.39560439560389
6.26953125	-7.32600732600682
6.2734375	-10.2564102564098
6.27734375	-1.46520146520096
6.28125	21.9780219780225
6.28515625	36.6300366300371
6.2890625	71.7948717948723
6.29296875	68.8644688644694
6.296875	80.5860805860811
6.30078125	57.1428571428576
6.3046875	21.9780219780225
6.30859375	10.2564102564108
6.3125	-7.32600732600682
6.31640625	24.9084249084254
6.3203125	33.6996336996342
6.32421875	68.8644688644694
6.328125	54.2124542124547
6.33203125	63.0036630036635
6.3359375	1.46520146520197
6.33984375	-13.1868131868127
6.34375	1.46520146520197
6.34765625	19.0476190476196
6.3515625	45.4212454212459
6.35546875	83.516483516484
6.359375	57.1428571428576
6.36328125	54.2124542124547
6.3671875	27.8388278388283
6.37109375	21.9780219780225
6.375	10.2564102564108
6.37890625	24.9084249084254
6.3828125	30.7692307692313
6.38671875	13.1868131868137
6.390625	33.6996336996342
6.39453125	24.9084249084254
6.3984375	33.6996336996342
6.40234375	21.9780219780225
6.40625	27.8388278388283
6.41015625	19.0476190476196
6.4140625	39.5604395604401
6.41796875	48.3516483516489
6.421875	36.6300366300371
6.42578125	4.3956043956049
6.4296875	-4.39560439560389
6.43359375	42.490842490843
6.4375	33.6996336996342
6.44140625	33.6996336996342
6.4453125	27.8388278388283
6.44921875	7.32600732600783
6.453125	4.3956043956049
6.45703125	-7.32600732600682
6.4609375	13.1868131868137
6.46484375	27.8388278388283
6.46875	39.5604395604401
6.47265625	21.9780219780225
6.4765625	4.3956043956049
6.48046875	1.46520146520197
6.484375	42.490842490843
6.48828125	16.1172161172166
6.4921875	24.9084249084254
6.49609375	4.3956043956049
6.5	16.1172161172166
6.50390625	16.1172161172166
6.5078125	27.8388278388283
6.51171875	27.8388278388283
6.515625	30.7692307692313
6.51953125	51.2820512820518
6.5234375	45.4212454212459
6.52734375	21.9780219780225
6.53125	19.0476190476196
6.53515625	-1.46520146520096
6.5390625	-10.2564102564098
6.54296875	-13.1868131868127
6.546875	21.9780219780225
6.55078125	21.9780219780225
6.5546875	21.9780219780225
6.55859375	42.490842490843
6.5625	42.490842490843
6.56640625	33.6996336996342
6.5703125	27.8388278388283
6.57421875	63.0036630036635
6.578125	42.490842490843
6.58203125	13.1868131868137
6.5859375	10.2564102564108
6.58984375	4.3956043956049
6.59375	-16.1172161172156
6.59765625	-10.2564102564098
6.6015625	-10.2564102564098
6.60546875	4.3956043956049
6.609375	16.1172161172166
6.61328125	13.1868131868137
6.6171875	10.2564102564108
6.62109375	21.9780219780225
6.625	27.8388278388283
6.62890625	27.8388278388283
6.6328125	21.9780219780225
6.63671875	16.1172161172166
6.640625	19.0476190476196
6.64453125	19.0476190476196
6.6484375	16.1172161172166
6.65234375	1.46520146520197
6.65625	16.1172161172166
6.66015625	24.9084249084254
6.6640625	1.46520146520197
6.66796875	-1.46520146520096
6.671875	21.9780219780225
6.67578125	39.5604395604401
6.6796875	51.2820512820518
6.68359375	71.7948717948723
6.6875	68.8644688644694
6.69140625	77.6556776556782
6.6953125	57.1428571428576
6.69921875	54.2124542124547
6.703125	36.6300366300371
6.70703125	48.3516483516489
6.7109375	27.8388278388283
6.71484375	19.0476190476196
6.71875	7.32600732600783
6.72265625	4.3956043956049
6.7265625	-4.39560439560389
6.73046875	-16.1172161172156
6.734375	-21.9780219780215
6.73828125	-30.7692307692303
6.7421875	-27.8388278388273
6.74609375	-27.8388278388273
6.75	-13.1868131868127
6.75390625	1.46520146520197
6.7578125	1.46520146520197
6.76171875	4.3956043956049
6.765625	1.46520146520197
6.76953125	10.2564102564108
6.7734375	1.46520146520197
6.77734375	-13.1868131868127
6.78125	-27.8388278388273
6.78515625	4.3956043956049
6.7890625	24.9084249084254
6.79296875	63.0036630036635
6.796875	106.959706959707
6.80078125	180.219780219781
6.8046875	256.410256410257
6.80859375	227.106227106228
6.8125	194.871794871795
6.81640625	80.5860805860811
6.8203125	-63.0036630036625
6.82421875	-218.315018315018
6.828125	-306.227106227106
6.83203125	-297.435897435897
6.8359375	-221.245421245421
6.83984375	-171.428571428571
6.84375	-121.611721611721
6.84765625	-77.6556776556771
6.8515625	-83.516483516483
6.85546875	-74.7252747252742
6.859375	-68.8644688644684
6.86328125	-36.6300366300361
6.8671875	-1.46520146520096
6.87109375	-7.32600732600682
6.875	10.2564102564108
6.87890625	-10.2564102564098
6.8828125	-7.32600732600682
6.88671875	-13.1868131868127
6.890625	-16.1172161172156
6.89453125	-51.2820512820508
6.8984375	-71.7948717948713
6.90234375	-57.1428571428566
6.90625	-48.3516483516478
6.91015625	-33.6996336996332
6.9140625	-13.1868131868127
6.91796875	7.32600732600783
6.921875	13.1868131868137
6.92578125	13.1868131868137
6.9296875	7.32600732600783
6.93359375	36.6300366300371
6.9375	33.6996336996342
6.94140625	54.2124542124547
6.9453125	30.7692307692313
6.94921875	45.4212454212459
6.953125	33.6996336996342
6.95703125	42.490842490843
6.9609375	42.490842490843
6.96484375	42.490842490843
6.96875	27.8388278388283
6.97265625	21.9780219780225
6.9765625	-1.46520146520096
6.98046875	-19.0476190476185
6.984375	19.0476190476196
6.98828125	30.7692307692313
6.9921875	77.6556776556782
6.99609375	127.472527472528
7	147.985347985348
7.00390625	165.567765567766
7.0078125	145.054945054946
7.01171875	136.263736263737
7.015625	139.19413919414
7.01953125	177.289377289378
7.0234375	165.567765567766
7.02734375	180.219780219781
7.03125	189.01098901099
7.03515625	177.289377289378
7.0390625	171.428571428572
7.04296875	159.70695970696
7.046875	162.637362637363
7.05078125	153.846153846154
7.0546875	147.985347985348
7.05859375	150.915750915751
7.0625	150.915750915751
7.06640625	145.054945054946
7.0703125	145.054945054946
7.07421875	130.402930402931
7.078125	109.89010989011
7.08203125	106.959706959707
7.0859375	98.1684981684987
7.08984375	92.3076923076928
7.09375	80.5860805860811
7.09765625	95.2380952380957
7.1015625	68.8644688644694
7.10546875	45.4212454212459
7.109375	60.0732600732606
7.11328125	21.9780219780225
7.1171875	7.32600732600783
7.12109375	-7.32600732600682
7.125	-24.9084249084244
7.12890625	-4.39560439560389
7.1328125	-1.46520146520096
7.13671875	-13.1868131868127
7.140625	-21.9780219780215
7.14453125	-10.2564102564098
7.1484375	-54.2124542124537
7.15234375	-71.7948717948713
7.15625	-77.6556776556771
7.16015625	-95.2380952380947
7.1640625	-118.681318681318
7.16796875	-83.516483516483
7.171875	-95.2380952380947
7.17578125	-63.0036630036625
7.1796875	-71.7948717948713
7.18359375	-77.6556776556771
7.1875	-89.3772893772889
7.19140625	-92.3076923076918
7.1953125	-80.5860805860801
7.19921875	-48.3516483516478
7.203125	-30.7692307692303
7.20703125	-39.5604395604391
7.2109375	-21.9780219780215
7.21484375	-57.1428571428566
7.21875	-63.0036630036625
7.22265625	-45.4212454212449
7.2265625	-54.2124542124537
7.23046875	-57.1428571428566
7.234375	-65.9340659340654
7.23828125	-57.1428571428566
7.2421875	-63.0036630036625
7.24609375	-89.3772893772889
7.25	-98.1684981684977
7.25390625	-101.098901098901
7.2578125	-136.263736263736
7.26171875	-133.333333333333
7.265625	-127.472527472527
7.26953125	-121.611721611721
7.2734375	-136.263736263736
7.27734375	-127.472527472527
7.28125	-106.959706959706
7.28515625	-124.542124542124
7.2890625	-136.263736263736
7.29296875	-124.542124542124
7.296875	-109.890109890109
7.30078125	-109.890109890109
7.3046875	-115.750915750915
7.30859375	-92.3076923076918
7.3125	-63.0036630036625
7.31640625	-54.2124542124537
7.3203125	-104.029304029304
7.32421875	-139.194139194139
7.328125	-127.472527472527
7.33203125	-104.029304029304
7.3359375	-127.472527472527
7.33984375	-101.098901098901
7.34375	-19.0476190476185
7.34765625	-10.2564102564098
7.3515625	-33.6996336996332
7.35546875	-101.098901098901
7.359375	-95.2380952380947
7.36328125	-92.3076923076918
7.3671875	-130.40293040293
7.37109375	-145.054945054945
7.375	-142.124542124542
7.37890625	-145.054945054945
7.3828125	-183.150183150183
7.38671875	-159.706959706959
7.390625	-115.750915750915
7.39453125	-106.959706959706
7.3984375	-86.4468864468859
7.40234375	-68.8644688644684
7.40625	-51.2820512820508
7.41015625	-51.2820512820508
7.4140625	-33.6996336996332
7.41796875	36.6300366300371
7.421875	80.5860805860811
7.42578125	48.3516483516489
7.4296875	68.8644688644694
7.43359375	109.89010989011
7.4375	95.2380952380957
7.44140625	19.0476190476196
7.4453125	-109.890109890109
7.44921875	-124.542124542124
7.453125	-206.593406593406
7.45703125	-235.897435897435
7.4609375	-183.150183150183
7.46484375	-133.333333333333
7.46875	-92.3076923076918
7.47265625	-60.0732600732596
7.4765625	-133.333333333333
7.48046875	-150.91575091575
7.484375	-124.542124542124
7.48828125	-101.098901098901
7.4921875	-86.4468864468859
7.49609375	-71.7948717948713
7.5	-45.4212454212449
7.50390625	-42.490842490842
7.5078125	-71.7948717948713
7.51171875	-60.0732600732596
7.515625	-86.4468864468859
7.51953125	-71.7948717948713
7.5234375	-101.098901098901
7.52734375	-77.6556776556771
7.53125	-33.6996336996332
7.53515625	-10.2564102564098
7.5390625	-54.2124542124537
7.54296875	-65.9340659340654
7.546875	-60.0732600732596
7.55078125	-39.5604395604391
7.5546875	-45.4212454212449
7.55859375	-42.490842490842
7.5625	-98.1684981684977
7.56640625	-145.054945054945
7.5703125	-168.498168498168
7.57421875	-183.150183150183
7.578125	-171.428571428571
7.58203125	-124.542124542124
7.5859375	-168.498168498168
7.58984375	-183.150183150183
7.59375	-209.523809523809
7.59765625	-177.289377289377
7.6015625	-127.472527472527
7.60546875	-112.820512820512
7.609375	-86.4468864468859
7.61328125	-130.40293040293
7.6171875	-194.871794871794
7.62109375	-215.384615384615
7.625	-189.010989010988
7.62890625	-177.289377289377
7.6328125	-145.054945054945
7.63671875	-106.959706959706
7.640625	-133.333333333333
7.64453125	-156.776556776556
7.6484375	-118.681318681318
7.65234375	-95.2380952380947
7.65625	-77.6556776556771
7.66015625	-104.029304029304
7.6640625	-124.542124542124
7.66796875	-112.820512820512
7.671875	-63.0036630036625
7.67578125	-89.3772893772889
7.6796875	-54.2124542124537
7.68359375	-19.0476190476185
7.6875	-42.490842490842
7.69140625	-189.010989010988
7.6953125	-344.322344322344
7.69921875	-426.373626373626
7.703125	-596.336996336996
7.70703125	-599.267399267399
7.7109375	-555.311355311355
7.71484375	-446.886446886446
7.71875	-309.157509157509
7.72265625	-206.593406593406
7.7265625	-186.080586080586
7.73046875	-203.663003663003
7.734375	-230.03663003663
7.73828125	-212.454212454212
7.7421875	-159.706959706959
7.74609375	-177.289377289377
7.75	-215.384615384615
7.75390625	-209.523809523809
7.7578125	-191.941391941391
7.76171875	-206.593406593406
7.765625	-215.384615384615
7.76953125	-253.479853479853
7.7734375	-265.201465201465
7.77734375	-218.315018315018
7.78125	-104.029304029304
7.78515625	-27.8388278388273
7.7890625	63.0036630036635
7.79296875	30.7692307692313
7.796875	-80.5860805860801
7.80078125	-194.871794871794
7.8046875	-235.897435897435
7.80859375	-288.644688644688
7.8125	-247.619047619047
7.81640625	-186.080586080586
7.8203125	-156.776556776556
7.82421875	-142.124542124542
7.828125	-145.054945054945
7.83203125	-115.750915750915
7.8359375	-145.054945054945
7.83984375	-171.428571428571
7.84375	-180.21978021978
7.84765625	-183.150183150183
7.8515625	-121.611721611721
7.85546875	-63.0036630036625
7.859375	-104.029304029304
7.86328125	-89.3772893772889
7.8671875	-98.1684981684977
7.87109375	-130.40293040293
7.875	-159.706959706959
7.87890625	-174.358974358974
7.8828125	-180.21978021978
7.88671875	-174.358974358974
